instrument_identity,instrument_code,market,listing_lifecycle_state,accepted_historical_row_count,first_accepted_session,last_accepted_session,required_warmup_availability,ma60_calculable,continuity_state,event_authority_status,event_lookup_state,pit_state,technical_result_status,technical_eligibility,availability_reason
TPE:4958,4958,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:4960,4960,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:4967,4967,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:4968,4968,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:4976,4976,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:4977,4977,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:5222,5222,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,VALID,ELIGIBLE,KNOWN_EVENT_HANDLED
TPE:5243,5243,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:5269,5269,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:5285,5285,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:5288,5288,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:5388,5388,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:5434,5434,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:5471,5471,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:5515,5515,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,480,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:5519,5519,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:5534,5534,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:5607,5607,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:5608,5608,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6108,6108,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6112,6112,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6116,6116,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6141,6141,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6142,6142,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6153,6153,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6155,6155,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6166,6166,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6168,6168,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6177,6177,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6191,6191,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6196,6196,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6197,6197,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6202,6202,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6205,6205,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6209,6209,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6213,6213,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6214,6214,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6215,6215,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6226,6226,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6239,6239,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6243,6243,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6257,6257,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6269,6269,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6271,6271,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6278,6278,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6282,6282,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6285,6285,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6405,6405,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6409,6409,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6414,6414,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6415,6415,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6416,6416,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6426,6426,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6442,6442,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6443,6443,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6449,6449,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6451,6451,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6477,6477,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6505,6505,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6515,6515,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6525,6525,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6526,6526,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6531,6531,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6573,6573,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6585,6585,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6591,6591,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6605,6605,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6668,6668,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6669,6669,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6672,6672,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,VALID,ELIGIBLE,KNOWN_EVENT_HANDLED
TPE:6691,6691,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6695,6695,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6715,6715,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6719,6719,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6742,6742,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6753,6753,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6756,6756,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,VALID,ELIGIBLE,KNOWN_EVENT_HANDLED
TPE:6770,6770,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6781,6781,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6789,6789,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6799,6799,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6805,6805,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:6806,6806,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,446,2024-08-13,2026-06-22,True,True,CONTINUITY_UNKNOWN,NO_KNOWN_EVENT_EVIDENCE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6830,6830,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
