cohort,source_signal,signal_id,origin_signal_id,pair_id,instrument_id,stock_code,market,signal_date,current_relation_candidate_count,current_join_status,primary_reason,signal_date_valid_relation_count,signal_date_valid_topic_count,signal_date_valid_topic_ids,signal_date_valid_topic_names,exposure_stage_set,exposure_main_rise_topic_ids,duplicate_topic_ids,current_taxonomy_candidate_topic_ids,current_taxonomy_candidate_topic_names,current_taxonomy_candidate_stage_set,current_taxonomy_candidate_main_rise_topic_ids,multiple_legitimate_topic_relations,multiple_topics_different_lifecycle_stages,multiple_topics_same_lifecycle_stage,multiple_main_rise_exposures,missing_no_topic_relation,invalid_or_unavailable_lifecycle_evidence,relation_data_quality_ambiguity,other_actual_cause,exposure_has_valid_five_stage,exposure_eligible_research_observation,current_unique_join_would_retain,event_dedup_key,exposure_detail_compact,current_taxonomy_candidate_detail_compact
LEGACY5,LEGACY5,c381a283df8755d86f0a2adf20460cf7a2122728b831853ceed931c767bfc3f8,c381a283df8755d86f0a2adf20460cf7a2122728b831853ceed931c767bfc3f8,,9520477e-ffe5-4814-a930-552aa9fb5958,2379,TPE,2025-06-27,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,87e77c56-72c2-43cd-8442-31a7d430d81d;96b8dd86-fac0-4ca2-8e97-d183bb9e63b6,其他 IC設計;網通,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|c381a283df8755d86f0a2adf20460cf7a2122728b831853ceed931c767bfc3f8,,87e77c56-72c2-43cd-8442-31a7d430d81d|網通|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;96b8dd86-fac0-4ca2-8e97-d183bb9e63b6|其他 IC設計|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,fe9b7525805d2d36fec718fd02485af93747eeb890877add08f077449d9f3d4d,fe9b7525805d2d36fec718fd02485af93747eeb890877add08f077449d9f3d4d,,c7c33500-46b4-4942-8d5f-306a3be4be00,6668,TPE,2025-06-27,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,53e45b3d-fba8-40d6-8a72-b93b3d45835e;dbb3271c-4db1-4211-9876-f18cc063aa70,其他 AI視覺;矽光子,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|fe9b7525805d2d36fec718fd02485af93747eeb890877add08f077449d9f3d4d,,53e45b3d-fba8-40d6-8a72-b93b3d45835e|矽光子|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;dbb3271c-4db1-4211-9876-f18cc063aa70|其他 AI視覺|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,045152b9abb73c5ee7678510ef4d29635afc789eefb37488fcafcd45495139ff,045152b9abb73c5ee7678510ef4d29635afc789eefb37488fcafcd45495139ff,,9fd838f0-cb23-420d-a03a-a46b600d8e48,2308,TPE,2025-07-01,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931;9cfbbc4a-2ed5-44f2-939e-38085ea51375;f6419395-741d-4947-a548-4603a7b59b4f,AI電力基建;儲能;液冷散熱,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|045152b9abb73c5ee7678510ef4d29635afc789eefb37488fcafcd45495139ff,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931|AI電力基建|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;9cfbbc4a-2ed5-44f2-939e-38085ea51375|液冷散熱|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,aa680a743a6355f18845444ad08dbeed71e4c99e662ae02d7a660068d014c33a,aa680a743a6355f18845444ad08dbeed71e4c99e662ae02d7a660068d014c33a,,7b750592-6d49-4ca7-a3ab-f3991e10f8a8,8039,TPE,2025-07-02,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,3ef50eff-334f-4079-abe4-3daeb5f53de2;6764d72a-9f42-4932-ad94-cab20a7f0d4f,CCL;PCB,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|aa680a743a6355f18845444ad08dbeed71e4c99e662ae02d7a660068d014c33a,,3ef50eff-334f-4079-abe4-3daeb5f53de2|CCL|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;6764d72a-9f42-4932-ad94-cab20a7f0d4f|PCB|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,f3ea3cf70d5f179f2e30ad3a18bd81aa1ad3f13df5df3f04e20af4d9b37d6113,f3ea3cf70d5f179f2e30ad3a18bd81aa1ad3f13df5df3f04e20af4d9b37d6113,,f54df383-df07-47ae-b82a-b63b9556f443,6937,TPE,2025-07-02,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,0c309bf8-8ec3-44e5-8c87-67c3134c4cb6;64716fcd-3b4e-4ff9-8bbf-96cfeb85560e,先進封裝設備;其他半導體設備,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|f3ea3cf70d5f179f2e30ad3a18bd81aa1ad3f13df5df3f04e20af4d9b37d6113,,0c309bf8-8ec3-44e5-8c87-67c3134c4cb6|其他半導體設備|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;64716fcd-3b4e-4ff9-8bbf-96cfeb85560e|先進封裝設備|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,ae72264cd30b44be39e457708fbe799e649ffb1a084600253a2562e7f0811ee2,ae72264cd30b44be39e457708fbe799e649ffb1a084600253a2562e7f0811ee2,,829d39ce-79a4-45bd-8cdf-358cda723d18,6196,TPE,2025-07-03,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,0c309bf8-8ec3-44e5-8c87-67c3134c4cb6;8813ecb9-3470-46ef-aff6-3f6a8bb9905c,其他半導體設備;工業自動化,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|ae72264cd30b44be39e457708fbe799e649ffb1a084600253a2562e7f0811ee2,,0c309bf8-8ec3-44e5-8c87-67c3134c4cb6|其他半導體設備|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;8813ecb9-3470-46ef-aff6-3f6a8bb9905c|工業自動化|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,58efc7e5982315f0005181ba738636418db6d4811949cb5fceaa6500618ff612,58efc7e5982315f0005181ba738636418db6d4811949cb5fceaa6500618ff612,,6379356e-67b0-4a22-96d5-573fe37f7f2e,6197,TPE,2025-07-08,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,5f812a13-ba3b-4e80-86a2-f5de8dbb30ef;fc19cae5-4019-4190-88e5-1c1e29ffb567,高速傳輸;高速連接器,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|58efc7e5982315f0005181ba738636418db6d4811949cb5fceaa6500618ff612,,5f812a13-ba3b-4e80-86a2-f5de8dbb30ef|高速傳輸|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;fc19cae5-4019-4190-88e5-1c1e29ffb567|高速連接器|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,76663b5d3abfc7f985c4c23bbb3dcad3d481a86207fa0debf7b13e5097c35539,76663b5d3abfc7f985c4c23bbb3dcad3d481a86207fa0debf7b13e5097c35539,,17a2ebaf-a950-47d6-b80b-06727661c367,2454,TPE,2025-07-09,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,bd5e198e-d85e-4d8d-a688-f32663d59941;c059001d-2320-491d-88a0-57316497c107,ASIC;大型電子權值,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|76663b5d3abfc7f985c4c23bbb3dcad3d481a86207fa0debf7b13e5097c35539,,bd5e198e-d85e-4d8d-a688-f32663d59941|ASIC|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;c059001d-2320-491d-88a0-57316497c107|大型電子權值|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,78df1f9acfa8e36ca55a43740841e5d6ae30b3a3645fd07efb136116c147b893,78df1f9acfa8e36ca55a43740841e5d6ae30b3a3645fd07efb136116c147b893,,9015128b-fb9e-41bf-be43-fae9ba3cc445,6191,TPE,2025-07-09,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,bd5e198e-d85e-4d8d-a688-f32663d59941;f2ad60ed-20aa-4055-aff0-601eea1c7055,AI PCB;ASIC,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|78df1f9acfa8e36ca55a43740841e5d6ae30b3a3645fd07efb136116c147b893,,bd5e198e-d85e-4d8d-a688-f32663d59941|ASIC|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f2ad60ed-20aa-4055-aff0-601eea1c7055|AI PCB|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,76be1d2e814b4a312b17b76c92b1fa96d5136a53aaa0a9e7f7567daf79e6e05d,76be1d2e814b4a312b17b76c92b1fa96d5136a53aaa0a9e7f7567daf79e6e05d,,9fb9a2e4-c03e-4bdc-829c-825d20f07544,6239,TPE,2025-07-09,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,6009750c-61d5-4472-9bd1-ed4c75b1981c;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598,CoWoS;FOPLP,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|76be1d2e814b4a312b17b76c92b1fa96d5136a53aaa0a9e7f7567daf79e6e05d,,6009750c-61d5-4472-9bd1-ed4c75b1981c|FOPLP|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598|CoWoS|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,58094f2e58b1d40aec32fce424417d0943e6ed35c9e1db2cc871ba29558d1822,58094f2e58b1d40aec32fce424417d0943e6ed35c9e1db2cc871ba29558d1822,,f81686d1-b195-450c-9d64-23c4f181a8c6,8046,TPE,2025-07-09,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,c6c49201-b9a1-45dc-9ef2-f7f1f72eadca;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598;f2ad60ed-20aa-4055-aff0-601eea1c7055,ABF載板;AI PCB;CoWoS,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|58094f2e58b1d40aec32fce424417d0943e6ed35c9e1db2cc871ba29558d1822,,c6c49201-b9a1-45dc-9ef2-f7f1f72eadca|ABF載板|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598|CoWoS|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f2ad60ed-20aa-4055-aff0-601eea1c7055|AI PCB|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,9db4becf4ca4c14959a5f67538622df7154a5cfddf4b32d96cdc900ee10a7728,9db4becf4ca4c14959a5f67538622df7154a5cfddf4b32d96cdc900ee10a7728,,712bf9cb-4eca-4c67-bf47-28690d891b0d,3211,TWO,2025-07-10,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,558380c3-554b-420c-bfb9-925a3d2e1004;f6419395-741d-4947-a548-4603a7b59b4f,BBU;儲能,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|9db4becf4ca4c14959a5f67538622df7154a5cfddf4b32d96cdc900ee10a7728,,558380c3-554b-420c-bfb9-925a3d2e1004|BBU|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,b0e5031ac5a3de6cfcbeee1b931d9d927ca540ebe599e36ae4832c0ae69b36c7,b0e5031ac5a3de6cfcbeee1b931d9d927ca540ebe599e36ae4832c0ae69b36c7,,e5d0d980-dbeb-4846-8b67-d054322c45f3,6269,TPE,2025-07-10,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,bd5e198e-d85e-4d8d-a688-f32663d59941;f2ad60ed-20aa-4055-aff0-601eea1c7055,AI PCB;ASIC,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|b0e5031ac5a3de6cfcbeee1b931d9d927ca540ebe599e36ae4832c0ae69b36c7,,bd5e198e-d85e-4d8d-a688-f32663d59941|ASIC|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f2ad60ed-20aa-4055-aff0-601eea1c7055|AI PCB|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,15927850e70c231e47ea4c3f39460e3ad6258d59887177d67f84536b5a245bc3,15927850e70c231e47ea4c3f39460e3ad6258d59887177d67f84536b5a245bc3,,5c47d834-3def-4a45-816c-ef0ba5bac984,5434,TPE,2025-07-11,4,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,3c7a1702-eb72-4779-920c-203536534510;3ef50eff-334f-4079-abe4-3daeb5f53de2;6d1ddba4-cee9-4b49-889a-9a775dff324f;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598,CCL;CoWoS;其他晶圓材料;半導體原料,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|15927850e70c231e47ea4c3f39460e3ad6258d59887177d67f84536b5a245bc3,,3c7a1702-eb72-4779-920c-203536534510|半導體原料|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;3ef50eff-334f-4079-abe4-3daeb5f53de2|CCL|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;6d1ddba4-cee9-4b49-889a-9a775dff324f|其他晶圓材料|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;d91e7b4f-f6c3-4e46-a5a7-ee95a540d598|CoWoS|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,3f24a914fccee72d46cc61d202506abd499a732d902c521714828471670190db,3f24a914fccee72d46cc61d202506abd499a732d902c521714828471670190db,,f9c116d4-86a9-4fd5-89f9-31dff21ec167,8104,TPE,2025-07-11,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931;558380c3-554b-420c-bfb9-925a3d2e1004;f6419395-741d-4947-a548-4603a7b59b4f,AI電力基建;BBU;儲能,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|3f24a914fccee72d46cc61d202506abd499a732d902c521714828471670190db,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931|AI電力基建|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;558380c3-554b-420c-bfb9-925a3d2e1004|BBU|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,759b4f4dc4619f39e08ca767cf79409e4ff4caa2e5a8a8377366b25748b2039f,759b4f4dc4619f39e08ca767cf79409e4ff4caa2e5a8a8377366b25748b2039f,,80a598d5-f77b-4659-9272-24b59744fe4b,2327,TPE,2025-07-15,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,4a7b6805-9ede-49bc-8e89-b9a3c1ee652f;b5f1865b-9a2b-4d65-a807-9d5af78025ea,MLCC;電感,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|759b4f4dc4619f39e08ca767cf79409e4ff4caa2e5a8a8377366b25748b2039f,,4a7b6805-9ede-49bc-8e89-b9a3c1ee652f|電感|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;b5f1865b-9a2b-4d65-a807-9d5af78025ea|MLCC|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,3c9e5c3704690f6b12ef0ca44e97fd428800b57245130faeb594740362f69a77,3c9e5c3704690f6b12ef0ca44e97fd428800b57245130faeb594740362f69a77,,76695cfa-e9cd-43a3-a929-07cf418f381a,5483,TWO,2025-07-16,4,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,16123e3c-95ec-4787-91ea-70418ec25102;390b351a-37b0-475a-9077-e19c0ec5760e;3c7a1702-eb72-4779-920c-203536534510;d8cfc63d-b857-45b0-90bc-990be97e7128,12 吋矽晶圓;SiC 晶圓／基板;半導體原料;太陽能,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|3c9e5c3704690f6b12ef0ca44e97fd428800b57245130faeb594740362f69a77,,16123e3c-95ec-4787-91ea-70418ec25102|太陽能|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;390b351a-37b0-475a-9077-e19c0ec5760e|12 吋矽晶圓|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;3c7a1702-eb72-4779-920c-203536534510|半導體原料|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;d8cfc63d-b857-45b0-90bc-990be97e7128|SiC 晶圓／基板|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,713ebdadc3717e621e3baac5efd89882b2660ef619bbe545e6d54f094664903a,713ebdadc3717e621e3baac5efd89882b2660ef619bbe545e6d54f094664903a,,a876f664-2e4a-464c-a998-515d0b9eb110,2498,TPE,2025-07-16,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,87e77c56-72c2-43cd-8442-31a7d430d81d;dbb3271c-4db1-4211-9876-f18cc063aa70,其他 AI視覺;網通,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|713ebdadc3717e621e3baac5efd89882b2660ef619bbe545e6d54f094664903a,,87e77c56-72c2-43cd-8442-31a7d430d81d|網通|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;dbb3271c-4db1-4211-9876-f18cc063aa70|其他 AI視覺|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,318b40d1024eafca69e706483ad96652d5bb0c75a6dd553ccf3ce995cfd801fd,318b40d1024eafca69e706483ad96652d5bb0c75a6dd553ccf3ce995cfd801fd,,3f3ebb32-9a86-4b6f-a6ef-43646f7fc2ad,4931,TWO,2025-07-17,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931;558380c3-554b-420c-bfb9-925a3d2e1004;f6419395-741d-4947-a548-4603a7b59b4f,AI電力基建;BBU;儲能,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|318b40d1024eafca69e706483ad96652d5bb0c75a6dd553ccf3ce995cfd801fd,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931|AI電力基建|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;558380c3-554b-420c-bfb9-925a3d2e1004|BBU|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,f7c8c5ca8ee91ae63b8870defe142d0f9f1d68ec0464a924dc0b0ec6a15223b6,f7c8c5ca8ee91ae63b8870defe142d0f9f1d68ec0464a924dc0b0ec6a15223b6,,8ce484a7-d355-44b5-8e0d-d54248e73005,6177,TPE,2025-07-23,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,2e81e322-4675-4e20-8815-960a4a43c82f;bd6131bc-938b-45a6-90b1-396c34a29cba,住宅營建;商辦／都市更新,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|f7c8c5ca8ee91ae63b8870defe142d0f9f1d68ec0464a924dc0b0ec6a15223b6,,2e81e322-4675-4e20-8815-960a4a43c82f|商辦／都市更新|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;bd6131bc-938b-45a6-90b1-396c34a29cba|住宅營建|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,bb6d37d6f5cff5af5a4cc99ec65bc2a19dc27528f069efa72da47cbfbdf0b626,bb6d37d6f5cff5af5a4cc99ec65bc2a19dc27528f069efa72da47cbfbdf0b626,,1129492d-f689-49d6-bb29-89e969c004f8,5439,TWO,2025-07-24,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,bd5e198e-d85e-4d8d-a688-f32663d59941;f2ad60ed-20aa-4055-aff0-601eea1c7055,AI PCB;ASIC,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|bb6d37d6f5cff5af5a4cc99ec65bc2a19dc27528f069efa72da47cbfbdf0b626,,bd5e198e-d85e-4d8d-a688-f32663d59941|ASIC|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f2ad60ed-20aa-4055-aff0-601eea1c7055|AI PCB|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,07777b60f2e01108117dd03e2c7727d67febe349cd3ab0e393cb161f4da3b157,07777b60f2e01108117dd03e2c7727d67febe349cd3ab0e393cb161f4da3b157,,3f3ebb32-9a86-4b6f-a6ef-43646f7fc2ad,4931,TWO,2025-07-24,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931;558380c3-554b-420c-bfb9-925a3d2e1004;f6419395-741d-4947-a548-4603a7b59b4f,AI電力基建;BBU;儲能,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|07777b60f2e01108117dd03e2c7727d67febe349cd3ab0e393cb161f4da3b157,,26faa0dd-c3d6-4e33-bf5a-0e4ba9ccb931|AI電力基建|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;558380c3-554b-420c-bfb9-925a3d2e1004|BBU|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,42b88ff7d672f9773e047093f09ab320b9fc76070e0294a569386a6c00a02dbf,42b88ff7d672f9773e047093f09ab320b9fc76070e0294a569386a6c00a02dbf,,b52ff135-9b8f-4a87-a3dc-ab133e6ba912,6179,TWO,2025-07-24,3,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,16123e3c-95ec-4787-91ea-70418ec25102;f1c09841-4f04-4aa8-9674-08b238604bf9;f6419395-741d-4947-a548-4603a7b59b4f,儲能;太陽能;重電,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|42b88ff7d672f9773e047093f09ab320b9fc76070e0294a569386a6c00a02dbf,,16123e3c-95ec-4787-91ea-70418ec25102|太陽能|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f1c09841-4f04-4aa8-9674-08b238604bf9|重電|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f6419395-741d-4947-a548-4603a7b59b4f|儲能|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
LEGACY5,LEGACY5,a341de762863612104e934b23d12abbda4289815fd8a49728ee6f3b1656237f1,a341de762863612104e934b23d12abbda4289815fd8a49728ee6f3b1656237f1,,e5d0d980-dbeb-4846-8b67-d054322c45f3,6269,TPE,2025-07-24,2,AMBIGUOUS_TOPIC_MATCH,MULTIPLE_LEGITIMATE_TOPIC_RELATIONS,0,0,,,,,,bd5e198e-d85e-4d8d-a688-f32663d59941;f2ad60ed-20aa-4055-aff0-601eea1c7055,AI PCB;ASIC,,,True,False,False,False,False,True,False,False,False,NO,NO,LEGACY5|a341de762863612104e934b23d12abbda4289815fd8a49728ee6f3b1656237f1,,bd5e198e-d85e-4d8d-a688-f32663d59941|ASIC|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID;f2ad60ed-20aa-4055-aff0-601eea1c7055|AI PCB|NO_LIFECYCLE_ROW|UNAVAILABLE_OR_INVALID|NOT_SIGNAL_DATE_VALID
