market_code,instrument_code,instrument_name,topic_key,topic_relation_type,structural_role,topic_weight,enabled,review_state,valid_from,valid_to,source_reference
TPE,4576,大銀微系統,工業自動化,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4576,大銀微系統,機器人零組件,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4576,大銀微系統,其他半導體設備,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4585,達明,機器人零組件,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4585,達明,機器人系統整合,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4585,達明,機器視覺,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4585,達明,視覺檢測,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,4585,達明,AI影像辨識,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,4722,國精化,電子化學材料,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4764,雙鍵,電子化學材料,PRIMARY,RELATED,1.0,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4916,事欣科,其他國防,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4916,事欣科,其他 AI伺服器供應鏈,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4919,新唐,MCU,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4919,新唐,Retimer／Redriver,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,4919,新唐,其他 IC設計,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4919,新唐,其他車用電子,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4919,新唐,其他 AI伺服器供應鏈,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,4934,太極,太陽能,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4938,和碩,AI伺服器整機／ODM,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4938,和碩,其他車用電子,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4958,臻鼎-KY,AI PCB,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4958,臻鼎-KY,傳統硬板與軟板,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,4958,臻鼎-KY,大型電子權值,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4958,臻鼎-KY,ABF載板,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4958,臻鼎-KY,Chiplet,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,4961,天鈺,其他 IC設計,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,4967,十銓,記憶體模組／通路,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4967,十銓,DRAM／DDR,SECONDARY,RELATED,0.8,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4967,十銓,NAND Flash／SSD,SECONDARY,RELATED,0.8,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,4977,眾達-KY,光通訊,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4977,眾達-KY,矽光子,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,4977,眾達-KY,網通,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5222,全訊,其他國防,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5222,全訊,雷達與感測,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5222,全訊,網通,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5222,全訊,低軌衛星,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5243,乙盛-KY,其他車用電子,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5243,乙盛-KY,電動車／EV,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,5243,乙盛-KY,其他 AI伺服器供應鏈,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5269,祥碩,高速傳輸,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5269,祥碩,高速介面,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5269,祥碩,Retimer／Redriver,SECONDARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,5269,祥碩,大型電子權值,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5285,界霖,其他車用電子,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5285,界霖,特殊鋼／高性能合金,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5285,界霖,車用功率半導體,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,5288,豐祥-KY,其他車用電子,PRIMARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5388,中磊,網通,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5434,崇越,晶圓材料,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5434,崇越,電子化學材料,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5434,崇越,大型電子權值,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5434,崇越,其他半導體材料,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,5471,松翰,MCU,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5471,松翰,其他 IC設計,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5519,隆大,住宅營建,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5519,隆大,商辦／都市更新,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,5519,隆大,營建工程,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5534,長虹,住宅營建,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5534,長虹,商辦／都市更新,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5534,長虹,營建工程,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,5607,遠雄港,貨代與物流,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,5608,四維航,散裝航運,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6104,創惟,高速介面,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6104,創惟,Retimer／Redriver,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6112,邁達特,雲端資安,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6112,邁達特,端點資安,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6112,邁達特,網路資安,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6142,友勁,網通,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6153,嘉聯益,傳統硬板與軟板,PRIMARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6155,鈞寶,其他被動元件,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6166,凌華,工業自動化,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6166,凌華,其他 AI伺服器供應鏈,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6166,凌華,機器人系統整合,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6177,達麗,住宅營建,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6177,達麗,商辦／都市更新,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6177,達麗,營建工程,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6191,精成科,傳統硬板與軟板,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6196,帆宣,其他半導體設備,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6196,帆宣,工業自動化,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6196,帆宣,半導體設備零組件,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6197,佳必琪,高速連接器,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6197,佳必琪,其他 AI伺服器供應鏈,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6202,盛群,MCU,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6205,詮欣,車用連接器,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6205,詮欣,高速連接器,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6205,詮欣,一般連接器,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6213,聯茂,銅箔基板CCL,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6213,聯茂,PCB供應鏈,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6213,聯茂,其他 AI伺服器供應鏈,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6213,聯茂,AI PCB,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6214,精誠,大型電子權值,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6214,精誠,端點資安,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6214,精誠,網路資安,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6214,精誠,雲端資安,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6215,和椿,其他半導體設備,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6215,和椿,工業自動化,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6215,和椿,機器人零組件,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6215,和椿,機器人系統整合,SECONDARY,RELATED,0.9,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6226,光鼎,其他通訊光電,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6239,力成,一般封測,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6239,力成,大型電子權值,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6239,力成,Chiplet,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6243,迅杰,其他 IC設計,PRIMARY,RELATED,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6257,矽格,一般封測,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6257,矽格,Chiplet,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6257,矽格,其他 AI伺服器供應鏈,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6269,台郡,傳統硬板與軟板,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6271,同欣電,一般封測,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6271,同欣電,其他車用電子,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6282,康舒,AI電力基建,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6282,康舒,儲能,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6282,康舒,其他 AI伺服器供應鏈,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6285,啟碁,低軌衛星,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6285,啟碁,網通,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6285,啟碁,ADAS,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6285,啟碁,其他 AI伺服器供應鏈,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6290,良維,其他 AI伺服器供應鏈,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6290,良維,特用與精密線束,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6405,悅城,玻璃基板,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6409,旭隼,AI電力基建,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6414,樺漢,工業自動化,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6414,樺漢,其他 AI伺服器供應鏈,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6414,樺漢,機器人系統整合,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6414,樺漢,AI伺服器整機／ODM,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6415,矽力-KY,其他 IC設計,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6415,矽力-KY,其他車用電子,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6416,瑞祺電通,網路資安,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6416,瑞祺電通,其他 AI伺服器供應鏈,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6426,統新,矽光子,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6426,統新,光通訊,SECONDARY,RELATED,0.8,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6442,光聖,光通訊,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6442,光聖,矽光子,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6442,光聖,其他 AI伺服器供應鏈,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6443,元晶,太陽能,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6443,元晶,低軌衛星,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6443,元晶,航太零組件,SECONDARY,RELATED,0.8,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6449,鈺邦,固態電容,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6449,鈺邦,其他 AI伺服器供應鏈,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6451,訊芯-KY,一般封測,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6451,訊芯-KY,Chiplet,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6451,訊芯-KY,矽光子,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6451,訊芯-KY,其他 AI伺服器供應鏈,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6451,訊芯-KY,大型電子權值,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6477,安集,太陽能,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6505,台塑化,化工原料／塑化報價,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6505,台塑化,其他大型權值,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6515,穎崴,其他半導體設備,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6515,穎崴,高階測試介面與探針 (Advanced Testing Interfaces),PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6515,穎崴,CoWoS,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6515,穎崴,先進封裝設備,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6515,穎崴,Chiplet,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6525,捷敏-KY,一般封測,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6525,捷敏-KY,車用功率半導體,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6526,達發,其他 IC設計,PRIMARY,CORE,1.5,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6526,達發,大型電子權值,PRIMARY,CORE,1.5,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6526,達發,網通,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6531,愛普*,記憶體製程,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6531,愛普*,其他 IC設計,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6531,愛普*,其他 AI伺服器供應鏈,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6531,愛普*,ASIC,SECONDARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6573,虹揚-KY,功率二極體／整流器,PRIMARY,RELATED,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6585,鼎基,電子化學材料,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,6585,鼎基,利基型特用化學 (Specialty Chemical Materials),PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6591,動力-KY,散熱零組件,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6591,動力-KY,風冷散熱,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6605,帝寶,其他車用電子,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6668,中揚光,PCB供應鏈,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6669,緯穎,AI伺服器整機／ODM,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6669,緯穎,大型電子權值,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6669,緯穎,其他 AI伺服器供應鏈,PRIMARY,CORE,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6669,緯穎,液冷散熱,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6672,騰輝電子-KY,銅箔基板CCL,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6691,洋基工程,營建工程,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6695,芯鼎,其他 IC設計,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
